StationId,obsTime,ELEV,RAIN,MIN_10,HOUR_3,HOUR_6,HOUR_12,HOUR_24,NOW,StationName,CountyName,Lon,Lat
C0C670,2022/10/30 19:20,250.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,龍潭,桃園市,121.221389,24.870056
O1R450,2022/10/30 19:20,114.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新豐(1),屏東縣,120.617155,22.855418
CAJ010,2022/10/30 19:20,130.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N252K,雲林縣,120.64061,23.77412
CAN060,2022/10/30 19:20,66.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S311K,臺南市,120.438888,23.346388
C1I500,2022/10/30 19:20,2017.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大尖山,南投縣,120.994889,23.858572
C0O990,2022/10/30 19:20,18.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,媽廟,臺南市,120.293525,22.99175
01E400,2022/10/30 19:20,99.5,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,三灣,苗栗縣,120.955306,24.655722
C0K500,2022/10/30 19:20,12.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,元長,雲林縣,120.315011,23.649797
72K220,2022/10/30 19:20,60.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南改斗南分場,雲林縣,120.477333,23.634556
C1F941,2022/10/30 19:20,2620.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,雪嶺,臺中市,121.026642,24.280586
CAE080,2022/10/30 19:20,64.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S140K,苗栗縣,120.725006,24.522345
CAE110,2022/10/30 19:20,42.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱S129K,苗栗縣,120.6428,24.4472
01S860,2022/10/30 19:20,220.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,電光,臺東縣,121.173241,23.006248
72M700,2022/10/30 19:20,14.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南改鹿草分場,嘉義縣,120.283061,23.416869
01P390,2022/10/30 19:20,90.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,金山,高雄市,120.398164,22.811862
C0I460,2022/10/30 19:20,110.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南投,南投縣,120.687331,23.911469
C1I220,2022/10/30 19:20,1098.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,樟湖,南投縣,120.846983,23.905333
C0M760,2022/10/30 19:20,40.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,民雄,嘉義縣,120.428444,23.551742
CAG080,2022/10/30 19:20,30.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱S189K,彰化縣,120.369607,23.987857
U2HA30,2022/10/30 19:20,772.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺大和社,南投縣,120.888864,23.590856
K2E360,2022/10/30 19:20,100.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,苗栗農改,苗栗縣,120.829111,24.495722
01E270,2022/10/30 19:20,275.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大湖(1),苗栗縣,120.869835,24.42364
C0I390,2022/10/30 19:20,1184.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,仁愛,南投縣,121.132206,24.022122
C0G800,2022/10/30 19:20,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,埔鹽,彰化縣,120.431683,24.000394
81I530,2022/10/30 19:20,1179.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,神木,南投縣,120.856691,23.528204
C0F850,2022/10/30 19:20,379.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東勢,臺中市,120.833047,24.246428
CAN120,2022/10/30 19:20,49.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱N304K,臺南市,120.086694,23.103439
C0K480,2022/10/30 19:20,56.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,莿桐,雲林縣,120.502372,23.761192
01E170,2022/10/30 19:20,229.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南庄(1),苗栗縣,121.00036,24.597043
72D080,2022/10/30 19:20,1048.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,桃改五峰分場,新竹縣,121.157167,24.612194
